939.57,1382.33,1401.10,1786.70,1348.19,2113.09,1658.38,1690.73,3732.47,1785.97,499.70,5281.70,1233.65,1364.07,2333.25,1990.45,1873.17,2310.71,1875.46,3250.71,7142.34,8507.78,1281.94,2101.61,1358.13,4567.02,2354.68,4455.24,736.19,2081.31,1302.58,856.79,1508.17,671.35,2022.81,2660.62,1046.74,943.08,3495.75,682.47,6851.99,5166.01,1433.57,1610.23,1383.10,1098.94,1213.74,3665.36,2666.00,2202.81,3603.35,4431.65,1423.51,1649.20,1272.26,3687.96,1735.36,2534.58,1657.71,1436.25,1778.04,1275.27,958.09,885.63,2745.24,2588.62,1212.57,1286.84,1878.30,3673.88,484.66,3239.73,3040.84,5047.24,767.71,895.32,4939.89,1912.05,1893.69,1522.23,1569.76,1401.16,3221.30,3590.52,2336.02,1517.38,8102.80,1280.66,1232.81,7226.03,2747.32,2353.20,4118.87,3003.06,3066.60,3502.44,3730.64,2064.85,2108.89,310.37,1834.04,794.47
974.50,1357.98,1418.32,1876.05,1383.50,2092.58,1697.66,1639.53,4015.91,1890.12,498.00,5256.75,1225.57,1426.84,2358.86,2091.04,1926.95,2318.40,1874.41,3272.74,8668.94,9105.30,1389.45,2115.14,1364.38,4602.39,2316.79,4690.64,734.36,2059.52,1287.77,864.35,1500.17,684.39,2073.41,2799.05,1074.98,993.61,3581.86,720.96,7221.41,5243.95,1400.90,1580.23,1380.52,1090.10,1203.25,3754.08,2651.53,2097.86,3651.54,4570.40,1334.00,1623.46,1280.31,3768.31,1701.43,2480.65,1659.01,1425.00,1766.60,1240.50,976.56,853.83,2674.59,2678.78,1193.21,1272.30,1822.24,4195.67,515.39,3249.92,3085.76,5625.65,782.35,870.70,4862.46,2019.73,1903.56,1497.91,1524.93,1390.92,3751.20,3622.73,2480.93,1571.53,8627.77,1324.11,1311.80,7565.13,2656.30,2452.62,4082.78,3058.91,3260.02,3516.76,4091.23,2136.74,2125.53,320.79,1844.28,797.72
970.89,1317.86,1316.96,1814.37,1372.48,2054.58,1564.32,1580.26,3835.77,1828.45,492.33,5126.95,1206.26,1434.50,2322.59,2220.12,1906.57,2293.02,1920.09,3021.62,7856.04,7885.62,1303.87,2119.70,1339.66,4468.22,2301.92,5050.29,705.22,2045.52,1264.63,871.67,1499.43,731.97,2072.55,2807.62,1086.22,903.64,3741.40,714.93,7223.18,5320.03,1431.92,1505.47,1408.94,1059.02,1264.95,3898.82,2695.00,2161.60,3526.18,4698.21,1313.58,1653.31,1271.74,4160.13,1726.49,2491.44,1677.86,1493.91,1728.67,1274.72,999.11,869.19,2667.87,2746.59,1178.82,1243.27,1856.73,3951.08,472.03,3096.24,3003.79,5393.39,797.00,862.01,4599.83,1969.43,1913.38,1418.63,1467.06,1373.83,3626.57,3649.50,2523.45,1530.12,8682.43,1370.93,1291.73,7166.38,2600.10,2467.16,4023.88,3018.53,3120.42,3365.62,3993.08,2037.56,2349.81,313.68,1809.91,859.49
935.41,1161.05,1209.86,1660.93,1160.15,1927.72,1371.50,1365.38,3464.68,1551.96,480.42,4632.24,1069.79,1217.30,2016.57,2039.49,1657.28,2026.83,1836.57,2535.57,7369.39,7629.74,1196.24,1907.46,1145.06,4068.96,2017.20,5249.72,619.01,1686.01,1082.93,759.54,1286.35,642.92,2040.68,2771.41,948.82,776.64,3637.11,703.72,6013.75,4763.76,1275.92,1300.16,1248.68,964.46,1141.10,3463.85,2380.33,1842.25,3157.96,4179.06,1160.64,1597.87,1120.92,3665.61,1570.93,2380.64,1515.29,1353.77,1677.04,1197.63,946.31,865.15,2441.96,2708.25,1103.54,1066.11,1880.79,3462.99,447.27,2773.39,2573.67,4755.92,734.66,764.23,3997.28,1771.81,1644.66,1227.98,1310.34,1247.31,3467.27,3376.35,2299.31,1539.70,7647.53,1327.21,1255.43,6392.06,2237.31,2143.38,3490.07,2732.27,2759.58,3024.27,3589.31,1832.45,1898.35,277.92,1579.84,776.49
1084.63,1314.91,1492.22,1904.53,1337.26,2259.03,1713.84,1601.91,4113.85,1983.13,512.75,5272.21,1232.95,1414.35,2345.23,2313.15,1936.86,2293.32,2021.87,3082.73,8037.55,9439.60,1384.76,2198.12,1341.26,4797.38,2377.98,5604.89,703.74,2046.39,1245.64,865.07,1453.80,768.48,2367.92,3464.19,1088.00,924.31,4048.77,773.02,6325.28,5399.33,1462.03,1550.60,1416.05,1148.36,1351.29,3852.75,2667.72,2151.70,3487.35,4477.20,1301.88,1778.97,1321.98,4269.84,1812.57,2593.72,1713.15,1616.96,1856.24,1323.81,1053.78,997.48,3087.94,3283.69,1367.98,1285.80,2314.17,4525.39,566.02,3214.80,3001.14,5441.51,811.38,877.00,4568.37,1929.75,1855.10,1444.31,1451.07,1443.92,4219.31,3902.17,2727.44,1918.72,10036.60,1523.16,1439.48,8047.98,2592.95,2524.86,4013.54,3065.40,3361.94,3805.37,4278.79,2176.54,2247.60,319.04,1768.89,874.30
1093.82,1406.61,1621.50,2011.53,1370.32,2446.31,1852.67,1691.67,4309.26,1971.18,525.22,5695.29,1345.13,1558.94,2590.11,2461.53,2060.07,2484.58,2071.61,3268.89,7978.96,9643.17,1458.50,2396.08,1463.92,5085.67,2663.83,5619.07,754.63,2264.40,1315.31,903.97,1448.97,794.14,2480.95,3728.57,1135.83,989.93,4420.01,841.10,5717.77,6069.83,1518.78,1576.76,1477.48,1201.56,1419.74,4250.81,3083.76,2396.60,3751.42,5015.50,1337.55,1884.01,1409.44,4223.63,1904.64,2760.61,1783.30,1687.87,1986.43,1383.78,1079.66,1088.15,3146.41,3354.18,1364.92,1351.23,2666.77,5034.03,581.93,3411.46,3060.69,5702.60,848.24,874.10,4809.25,2038.66,1911.10,1542.54,1523.39,1564.67,4454.98,4060.17,2867.56,1812.96,9624.82,1560.25,1416.21,8810.86,2862.97,2643.51,4318.91,3342.28,4301.70,4808.53,5498.77,2256.90,2644.81,350.44,1881.28,922.95
1219.39,1477.06,1591.79,2101.15,1366.17,2396.23,1849.14,1918.97,4125.07,1858.57,513.28,5735.58,1369.47,1574.90,2710.39,2578.88,2089.92,2620.95,2033.84,3250.34,7574.71,9293.07,1408.62,2476.22,1569.75,5254.22,2693.60,5733.20,791.65,2410.97,1366.45,975.17,1564.88,850.32,2600.70,3805.38,1207.13,1017.10,4409.58,858.57,5764.45,6543.48,1577.90,1587.13,1526.37,1229.73,1496.61,4519.44,3349.72,2552.27,3920.48,5295.37,1477.52,1874.13,1606.19,4636.63,2200.74,2712.44,1823.45,1563.89,1969.14,1367.64,1071.83,1119.56,3260.56,3333.58,1400.08,1425.42,2600.38,5166.88,560.60,3499.03,3101.50,5591.91,851.15,870.07,4737.64,1982.86,1960.58,1623.62,1517.75,1642.64,4366.55,4306.41,2934.46,1914.69,9855.69,1543.91,1471.30,9640.17,2941.36,2739.71,4584.54,3420.73,4607.40,5086.34,5626.96,2417.81,2979.61,402.95,2023.04,910.51
1157.04,1393.51,1499.56,1839.44,1322.36,2183.76,1706.38,1776.26,3679.59,1665.39,492.83,5826.25,1288.38,1479.11,2698.18,2688.83,2176.17,2556.75,1916.44,2959.69,7053.51,8410.40,1277.73,2355.53,1478.85,4837.59,2639.06,4935.61,756.74,2405.00,1357.35,1045.98,1720.76,779.66,2404.48,3520.89,1259.31,1049.66,4336.81,892.70,5232.61,7251.43,1570.06,1508.81,1467.68,1210.07,1536.64,4530.80,3434.87,2552.76,3926.01,5665.33,1435.63,1892.13,1525.21,4580.59,2431.37,2615.69,1835.15,1539.65,1960.62,1318.43,1035.68,1054.56,3080.91,3027.54,1304.74,1278.06,2399.97,4369.41,496.19,3338.99,2938.97,5368.95,807.62,844.75,4963.11,1980.45,2034.46,1626.48,1512.06,1591.66,3887.50,3889.20,2726.56,1711.31,8911.62,1423.38,1452.85,9531.03,2941.68,2577.49,4298.59,3331.13,4245.29,4810.63,5450.68,2088.63,3229.50,400.10,1882.29,880.67
998.18,1311.76,1436.03,1813.63,1249.06,2110.39,1670.78,1746.59,3413.08,1599.00,480.93,5690.79,1242.30,1375.61,2585.03,2433.79,2077.23,2526.86,1847.89,2959.50,6447.64,7804.86,1204.01,2221.29,1371.20,4611.10,2534.18,4886.25,720.78,2383.84,1275.49,1040.37,1685.64,830.06,2367.79,3718.45,1234.79,1059.63,4451.77,971.14,5095.15,6859.00,1494.90,1435.64,1448.06,1159.04,1527.76,4326.01,3478.89,2567.84,3657.69,5404.34,1484.73,1801.04,1480.92,4410.60,2351.29,2535.69,1729.82,1473.63,1854.98,1295.23,947.80,1009.09,2958.37,3051.64,1245.67,1287.66,2383.61,4475.15,485.02,3241.09,2821.25,4981.85,812.47,777.19,4491.15,1862.11,1925.26,1596.50,1527.67,1543.07,3897.65,3770.95,2697.65,1704.47,9403.57,1408.36,1412.07,9680.67,2758.09,2737.19,4135.28,3286.49,4089.00,4540.78,5347.75,1900.95,3512.15,468.73,1997.92,842.46
1186.93,1468.35,1889.12,2015.24,1304.17,2359.91,1891.04,2102.16,3411.60,1699.14,483.20,6875.61,1379.93,1534.64,2775.23,2669.23,2333.51,2852.55,1897.66,3475.51,6431.49,8134.51,1262.15,2591.18,1673.42,5025.45,2915.97,5636.65,908.04,2881.62,1507.54,1235.85,2117.67,939.55,2691.37,4197.06,1415.11,1204.56,4661.86,980.54,5598.00,7120.31,1667.97,1570.07,1642.59,1265.51,1661.50,4818.38,3985.10,3190.53,3996.92,6003.68,1850.23,1914.01,1846.48,4819.69,2810.99,2586.79,1908.76,1511.59,1980.52,1350.54,985.16,1072.01,3622.98,3406.13,1412.34,1474.52,2510.94,4844.04,483.79,3604.03,3060.82,5400.09,894.93,889.97,4729.17,2227.86,2085.03,1947.02,1621.32,1731.41,3898.62,4785.69,3140.04,1852.11,11432.42,1469.68,1652.30,10973.82,3262.66,3373.26,4952.45,3768.12,4991.18,5357.80,6586.87,2046.23,4001.96,601.44,2441.61,942.64
1069.53,1204.80,1477.53,1655.89,1045.93,2034.74,1522.47,1745.65,2614.28,1292.68,431.60,5822.02,1190.55,1257.33,2266.89,2371.60,2079.50,2353.34,1556.58,2757.42,5260.51,6170.28,957.13,2173.81,1459.54,4051.80,2473.78,4575.85,830.42,2490.64,1284.45,1088.95,1978.56,808.31,2144.80,3562.36,1240.66,1121.06,4187.21,782.02,4985.68,6885.43,1384.48,1233.34,1415.77,1074.14,1358.74,4175.71,3515.08,2766.43,3531.72,5498.84,1737.51,1648.77,1530.84,4625.56,2453.90,2158.24,1650.57,1217.10,1738.28,1179.27,805.92,868.43,2932.59,2867.75,1173.43,1195.69,2118.67,3760.50,423.32,2839.45,2558.20,4497.18,776.23,685.01,3934.28,1812.29,1854.13,1791.25,1346.08,1415.18,3050.58,3963.36,2616.31,1597.21,10423.46,1195.38,1359.25,9224.61,3032.26,2928.23,4175.07,3212.53,3882.60,4417.21,5389.52,1830.13,3871.02,592.48,2396.41,822.83
1237.62,1211.77,1506.45,1606.25,1037.20,2063.46,1635.85,1852.27,2501.85,1295.08,458.22,6378.32,1241.71,1341.95,2422.60,2054.04,2079.70,2444.12,1552.86,3028.40,4744.71,6900.11,973.00,2351.27,1568.84,4137.54,2480.42,5344.83,901.84,2726.53,1503.94,1108.58,2044.77,758.37,2163.57,3484.51,1353.38,1262.56,4409.51,846.19,4751.99,7549.93,1423.37,1267.93,1542.55,1165.54,1396.74,4613.93,3776.95,3062.09,3837.06,6019.20,2006.39,1635.79,1721.33,4015.60,2656.50,2146.84,1740.39,1124.12,1765.25,1139.92,790.50,891.95,3156.64,2935.73,1184.39,1294.98,2009.36,4024.55,399.22,3178.73,2527.13,4985.32,798.29,748.38,4207.66,2018.53,2031.52,2137.66,1369.11,1495.44,3053.48,3837.80,2759.71,1569.08,8890.42,1252.64,1330.70,8289.93,3209.43,2907.39,4405.70,3367.91,3961.32,4528.62,5782.80,1773.92,4568.76,733.90,2899.53,842.71
1217.94,1290.75,1581.89,1770.42,1184.95,2202.48,1770.47,1953.66,2733.41,1381.80,444.03,6537.79,1340.39,1423.82,2579.51,2130.55,2161.50,2569.16,1649.60,3088.96,5377.87,7779.36,1056.59,2451.61,1624.91,4351.18,2678.02,5325.06,961.22,2777.03,1585.71,1109.98,2282.87,871.63,2373.61,3830.25,1533.59,1332.11,4575.91,846.76,4835.73,7759.97,1551.76,1409.04,1716.99,1286.50,1477.49,4765.92,3781.50,3159.51,3969.47,5830.38,1996.92,1718.79,1587.58,4080.66,2566.30,3083.33,2246.07,1230.55,2202.36,1328.91,990.40,1004.03,3966.78,3102.05,1641.66,1561.32,2146.25,4193.35,428.65,3779.97,2841.49,6620.58,840.54,741.33,4366.44,2438.58,2379.43,2272.99,1420.79,1634.61,3307.13,4011.86,2963.41,1618.59,9601.64,1322.81,1329.76,8438.93,3148.97,3162.16,4731.41,3597.85,4283.87,4846.44,6266.68,1929.35,4810.50,818.92,3028.13,880.68
1394.29,1363.42,1691.08,1947.04,1181.06,2752.74,1869.92,2031.97,2756.18,1355.81,444.58,6909.77,1375.60,1473.51,2604.77,2177.17,2199.06,2707.96,1669.80,3045.60,5074.42,7593.53,1091.93,2509.03,1708.93,4593.10,2840.64,5273.44,1074.51,2866.28,1663.04,1128.07,2316.28,937.36,2487.63,4046.07,1674.65,1428.77,4720.74,936.10,4452.98,9539.22,1578.82,1533.90,1809.70,1374.58,1528.61,5132.85,4036.14,3780.55,4531.80,6152.66,2403.84,1718.61,1678.77,4280.51,2642.39,2982.85,2238.69,1240.98,2109.43,1362.91,1017.36,1064.75,3984.43,3057.50,1909.39,1705.85,2265.13,4367.05,436.87,3690.84,3216.05,9309.94,955.20,876.16,4691.91,2542.57,2630.09,2494.09,1472.95,1707.08,3288.39,3990.82,2954.47,1609.63,8887.53,1350.40,1325.32,8371.54,3439.38,3264.66,5194.85,3909.08,4388.31,4847.65,6100.82,2315.93,6245.74,992.20,4158.58,879.39
1483.22,1348.53,1607.18,2086.76,1225.67,2815.55,1859.36,2037.43,2600.89,1292.83,444.57,8163.34,1308.81,1477.16,2438.63,2414.22,2126.71,2603.83,1647.14,2787.08,4786.71,6962.48,1034.97,2435.58,1782.51,4658.01,2753.62,6319.80,1027.04,2775.90,1566.05,1092.50,2006.33,920.65,2483.15,3978.16,1543.57,1319.57,5266.70,1002.99,4284.99,8913.01,1572.57,1516.32,1740.73,1390.21,1427.01,4611.56,3823.00,3488.82,4301.60,5767.54,2292.90,1802.41,1774.02,4688.09,2864.75,3029.61,2100.39,1216.48,2112.82,1356.75,959.07,1069.95,3994.16,3015.01,1635.91,1545.19,2271.05,4262.18,443.94,3707.82,3096.23,8094.18,909.18,856.69,4474.83,2358.81,2437.91,2318.40,1497.33,1633.60,3344.91,4051.94,2975.42,1629.28,8721.68,1367.32,1240.14,8588.95,3474.33,3221.70,5258.00,3809.84,4549.72,4698.94,5809.23,2154.23,5141.35,874.26,3173.25,847.28
1643.52,1416.83,1917.96,2188.84,1311.03,3039.25,2021.20,2271.47,2713.70,1337.82,448.54,8569.55,1370.21,1543.04,2624.10,2450.25,2263.73,2852.43,1719.79,3039.85,4732.45,7313.09,1059.42,2721.50,2050.61,4909.16,3028.97,6893.82,1192.51,3076.49,1687.53,1187.62,2261.53,979.47,2667.57,4136.68,1739.14,1505.79,5500.77,1060.74,4460.60,9138.84,1654.00,1601.41,1908.64,1480.96,1485.71,4796.76,3974.59,3963.81,4434.92,5881.92,2523.92,1785.45,1892.25,4591.90,2957.57,3316.14,2218.09,1288.41,2175.49,1372.71,1041.38,1123.40,4149.04,3002.89,1716.27,1665.93,2228.45,4502.70,499.92,3816.95,3229.05,8334.41,933.60,989.93,4614.43,2395.13,2557.99,2561.09,1508.80,1707.46,3697.30,4237.67,3111.41,1630.12,8915.51,1423.21,1322.34,9355.03,3649.85,3381.60,5578.02,4074.90,6128.07,6069.66,6640.89,2524.23,5251.18,968.22,3528.57,911.33
1458.79,1414.70,1983.48,2376.50,1242.39,2769.47,1846.10,2350.06,2416.19,1273.36,437.19,8034.68,1316.24,1466.91,2553.64,2180.24,2183.89,2837.28,1672.77,2908.46,4335.06,6582.66,994.99,2707.81,1945.17,4758.82,3006.24,6234.71,1119.92,3026.78,1610.63,1166.14,2202.09,918.32,2607.90,3997.14,1687.66,1375.28,5755.34,1005.68,4278.48,8974.57,1689.23,1579.14,1897.45,1509.08,1382.60,4913.10,4126.10,3962.87,4609.32,5805.43,2404.09,1717.18,1794.02,4193.41,2848.08,3200.97,2158.86,1218.52,2072.77,1309.82,990.09,1050.23,3994.85,2854.66,1600.07,1573.18,2101.45,4460.04,493.31,3703.63,3111.40,7255.23,897.78,987.68,4712.79,2249.87,2427.58,2454.11,1397.69,1622.36,3489.76,3910.59,2964.30,1560.17,8494.36,1336.71,1283.79,9150.21,3594.97,3405.72,5340.21,3946.83,5422.67,5409.16,5887.71,2419.37,5080.20,849.73,3230.26,891.51
1381.33,1320.77,2044.64,2115.82,1187.17,2428.13,1707.22,2370.20,2120.58,1170.88,427.53,8551.15,1288.92,1471.07,2449.04,2003.57,2054.30,2854.57,1542.75,2943.23,4184.36,6236.22,949.52,2801.79,2097.36,4718.36,3100.34,5613.46,1202.29,3333.38,1687.58,1239.77,2209.36,935.80,2576.28,3776.88,1757.78,1525.08,5501.40,1052.89,3991.10,8346.34,1684.65,1557.46,2096.69,1661.71,1380.46,4952.70,4245.34,4548.78,4756.35,5820.67,2572.79,1645.48,1706.04,3889.24,2842.50,3013.92,2211.49,1148.95,1951.83,1254.73,909.88,1022.24,3962.72,2724.36,1571.37,1503.13,2000.29,4201.56,456.94,3601.09,3061.57,8044.36,834.85,1028.16,4732.55,2289.22,2591.08,2942.46,1338.66,1647.85,3269.24,3841.48,2797.68,1485.67,7731.19,1230.56,1170.96,8101.18,3683.74,3627.39,5635.28,3933.86,5701.69,5832.89,5745.47,2246.27,6107.27,1054.59,3724.80,901.56
