0.0048914,0.0032572,0.0033558,0.0044255,0.0050749,0.0047505,0.0041761,0.0043166,0.0051196,0.0037764
1.1248,1.0739,0.92241,0.84272,0.76347,0.74143,0.77662,0.84356,0.97395,1.262
1.1848,0.9025,0.64964,0.56043,0.39761,0.31329,0.2969,0.27524,0.25094,0.34568
0.2341,0.37235,0.3157,0.32416,0.32282,0.31361,0.31406,0.30038,0.12356,-0.21503
1.2681,1.4353,2.212,3.6602,4.6182,4.149,3.8679,3.5984,3.3613,1.8579
12.911,20.952,26.92,30.859,30.761,28.671,31.848,31.135,28.312,27.491
9.9313,12.859,13.846,14.987,11.699,8.847,8.8915,7.4186,5.3271,5.4989
1.8962,5.1266,6.5019,8.3766,9.1788,8.5579,9.0885,7.8238,2.5346,-3.3054
0.65255,0.80629,0.86139,0.88831,0.87805,0.85488,0.87625,0.86686,0.83645,0.83666
