-0.00041322,-0.0020903,0.00018163,0.00064009,0.0023632,0.0035206,0.0050297,0.0067168,0.0070814,0.0074777
1.4647,1.2054,1.0466,0.92033,0.78451,0.73285,0.71884,0.72182,0.78058,0.98504
0.95019,0.68833,0.49929,0.41402,0.37108,0.35835,0.41524,0.51274,0.66844,1.0028
-0.048294,0.22155,0.28658,0.33571,0.355,0.34721,0.26802,0.18575,0.069801,-0.22449
-0.076199,-0.65146,0.084856,0.43366,2.0422,3.7766,5.4818,6.5972,5.5119,3.7115
12.226,17.003,22.131,28.223,30.685,35.583,35.461,32.09,27.501,22.13
5.8207,7.1264,7.7489,9.3182,10.653,12.77,15.034,16.73,17.284,16.535
-0.27591,2.1392,4.1482,7.0469,9.5048,11.54,9.0504,5.6525,1.6833,-3.4523
0.51178,0.64539,0.74093,0.82001,0.84567,0.88168,0.88656,0.87655,0.85746,0.82958
